,Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha)
120,3,1982,14,Chhattisgarh,Raipur,462.875,617.0,772.31,16.0,17.4,1087.5,0.6,0.3,500.0,0.8,0.6,750.0,6.0,4.4,733.33,61.5,6.5,105.69,0.4,1.3,3250.0
121,3,1983,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1232.15,16.7,10.7,640.72,0.5,0.5,1000.0,0.8,0.9,1125.0,5.9,6.1,1033.9,68.4,13.0,190.06,0.6,2.2,3666.67
122,3,1984,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1149.63,16.4,11.9,725.61,0.6,0.5,833.33,0.9,1.1,1222.22,4.8,3.6,750.0,61.3,11.3,184.34,0.3,1.3,4333.33
123,3,1985,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1587.32,17.6,12.3,698.86,0.5,0.5,1000.0,0.9,0.8,888.89,5.9,4.8,813.56,63.1,14.4,228.21,0.3,1.1,3666.67
124,3,1986,14,Chhattisgarh,Raipur,462.875,775.0975000000001,989.0,18.0,20.0,1111.11,0.5,0.4,800.0,1.0,1.0,1000.0,6.0,4.0,666.67,47.7,10.2,213.84,0.2,0.9,4500.0
125,3,1987,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1231.14,17.0,16.0,941.18,0.5,0.4,800.0,1.0,1.0,1000.0,6.0,6.0,1000.0,52.0,12.6,242.31,0.3,0.8,2666.67
126,3,1988,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1026.81,19.5,13.7,702.56,0.5,0.4,800.0,0.9,0.7,777.78,6.8,6.0,882.35,37.7,9.9,262.6,0.3,0.7,2333.33
127,3,1989,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1418.61,16.4,13.1,798.78,0.5,0.4,800.0,0.9,0.9,1000.0,6.6,5.3,803.03,38.8,11.3,291.24,0.3,0.9,3000.0
128,3,1990,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1363.15,17.0,18.9,1111.76,0.6,0.5,833.33,0.7,0.6,857.14,8.6,7.2,837.21,40.0,12.8,320.0,0.25,0.8,3200.0
129,3,1991,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1427.0,15.1,13.7,907.28,0.5,0.4,800.0,1.0,0.9,900.0,9.4,8.2,872.34,38.2,13.9,363.87,0.26,0.8,3076.92
130,3,1992,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1609.95,16.7,16.5,988.02,0.5,0.4,800.0,1.0,1.4,1400.0,9.6,11.5,1197.92,42.7,20.0,468.38,0.29,0.9,3103.45
131,3,1993,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1598.11,18.9,21.8,1153.44,0.5,0.5,1000.0,0.9,1.3,1444.44,9.7,9.4,969.07,42.4,18.8,443.4,0.27,0.8,2962.96
132,3,1994,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1448.82,18.4,22.4,1217.39,0.4,0.3,750.0,0.7,0.6,857.14,8.1,6.6,814.81,39.2,15.3,390.31,0.2,0.6,3000.0
133,3,1995,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1447.49,15.9,19.5,1226.42,0.4,0.3,750.0,0.7,0.8,1142.86,7.8,7.4,948.72,35.1,13.8,393.16,0.3,0.9,3000.0
134,3,1996,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1683.87,14.2,16.7,1176.06,0.3,0.2,666.67,0.8,0.8,1000.0,8.1,7.0,864.2,35.5,13.7,385.92,0.2,0.8,4000.0
135,3,1997,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1106.25,13.5,13.2,977.78,0.36,0.3,833.33,0.8,0.7,875.0,8.6,7.1,825.58,33.3,12.6,378.38,0.2,0.6,3000.0
136,3,1998,14,Chhattisgarh,Raipur,462.875,643.0,712.86,17.8,17.9,1005.62,0.5,0.4,800.0,1.2,1.0,833.33,15.2,13.0,855.26,57.3,23.44,409.08,0.4,1.0,2500.0
137,3,1999,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1451.13,0.0,0.0,0.0,2.935,1.84,558.7550000000001,0.8,1.0,1250.0,7.9,8.1,1025.32,28.9,14.33,495.85,0.19,0.6,3157.89
138,3,2000,14,Chhattisgarh,Raipur,462.875,461.63,518.81,8.11,10.6,1307.03,0.36,0.23,638.89,0.84,0.81,964.29,8.51,8.56,1005.88,21.12,11.68,553.03,0.16,0.05,312.5
139,3,2001,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1241.74,15.61,19.63,1257.53,0.27,0.24,888.89,0.86,0.52,604.65,8.52,9.89,1160.8,25.16,15.3,608.11,0.11,0.03,272.73
140,3,2002,14,Chhattisgarh,Raipur,462.875,659.62,734.67,13.19,16.9,1281.27,0.3,0.3,1000.0,1.03,1.23,1194.17,8.37,8.09,966.55,23.14,12.81,553.59,0.11,0.03,272.73
141,3,2003,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1442.52,16.45,20.28,1232.83,0.28,0.25,892.86,2.09,2.0,956.94,8.42,8.8,1045.13,23.23,12.82,551.87,0.15,0.04,266.67
142,3,2004,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1249.64,14.32,14.85,1037.01,0.26,0.17,653.85,1.24,1.42,1145.16,8.37,9.2,1099.16,33.19,17.52,527.87,0.17,0.05,294.12
143,3,2005,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1249.64,14.32,14.85,1037.01,0.26,0.17,653.85,1.24,1.42,1145.16,8.37,9.2,1099.16,31.27,16.57,529.9,0.17,0.05,294.12
144,3,2006,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1442.43,13.09,12.16,928.95,0.46,0.35,760.87,2.61,2.35,900.38,8.28,8.02,968.6,32.53,15.79,485.4,0.26,0.05,192.31
145,3,2007,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1550.53,11.42,13.08,1145.36,2.11,2.16,1023.7,2.53,2.89,1142.29,7.07,8.32,1176.8,21.65,14.08,650.35,0.35,0.07,200.0
146,3,2008,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1329.15,10.82,11.04,1020.33,0.22,0.29,1318.18,1.29,1.39,1077.52,6.76,7.93,1173.08,23.56,14.04,595.93,0.29,0.06,206.9
147,3,2009,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1407.66,12.67,18.01,1421.47,0.23,0.38,1652.17,1.34,2.13,1589.55,7.18,9.5,1323.12,26.12,17.6,673.81,0.25,0.01,40.0
148,3,2010,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1661.71,11.3,15.2,1345.13,0.22,0.23,1045.45,1.3,1.8,1384.62,6.2,9.51,1533.87,19.4,14.85,765.46,0.13,0.04,307.69
149,3,2011,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1483.67,10.54,17.89,1697.34,0.12,0.1,833.33,2.12,3.6,1698.11,6.14,8.06,1312.7,18.97,13.87,731.15,0.13,0.07,538.46
150,3,2012,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1987.25,9.76,17.75,1818.65,0.24,0.15,625.0,10.21,17.05,1669.93,6.54,9.58,1464.83,19.22,14.17,737.25,0.22,0.08,363.64
151,3,2013,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1733.23,9.21,15.86,1722.04,0.07,0.05,714.29,13.01,22.77,1750.19,6.4,9.38,1465.62,13.69,12.89,941.56,0.23,0.08,347.83
152,3,2014,14,Chhattisgarh,Raipur,462.875,775.0975000000001,2055.8,10.38,21.24,2046.24,0.09,0.08,888.89,14.75,29.67,2011.53,6.28,8.26,1315.29,14.76,12.53,848.92,0.24,0.14,583.33
153,3,2015,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1431.57,10.99,19.3,1756.14,0.02,0.02,1000.0,11.14,20.1,1804.31,7.06,8.63,1222.38,13.79,11.36,823.79,0.3,0.09,297.3
154,3,2016,14,Chhattisgarh,Raipur,462.875,775.0975000000001,2410.09,8.8,17.95,2038.28,0.02,0.02,1200.0,7.1,18.15,2557.48,4.7,8.14,1550.9787499999998,0.0,0.0,0.0,0.34,0.07,201.17
155,3,2017,14,Chhattisgarh,Raipur,462.875,775.0975000000001,1585.96,14.56,23.66,1625.61,0.02,0.02,1000.0,6.13,13.67,2228.27,4.87,5.34,1097.62,0.0,0.0,0.0,0.27,0.05,174.91
156,4,1966,14,Chhattisgarh,Bilaspur,462.875,325.0,520.83,18.0,9.0,500.0,1.3,0.8,615.38,11.0,12.0,1090.91,6.0,3.0,500.0,43.72,-1.0,-1.0,3.0,5.4,1800.0
157,4,1967,14,Chhattisgarh,Bilaspur,462.875,546.0,875.0,19.0,10.0,526.32,1.2,1.2,1000.0,11.0,15.0,1363.64,6.0,3.0,500.0,54.04,-1.0,-1.0,3.3,5.9,1787.88
158,4,1968,14,Chhattisgarh,Bilaspur,462.875,416.0,660.84,19.9,12.0,603.02,1.4,1.0,714.29,11.0,10.0,909.09,4.5,2.0,444.44,53.28,-1.0,-1.0,2.9,5.6,1931.03
159,4,1969,14,Chhattisgarh,Bilaspur,462.875,453.5,719.27,18.8,11.4,606.38,1.4,1.0,714.29,10.9,10.2,935.78,4.3,2.9,674.42,50.51,12.9,255.39,2.9,5.7,1965.52
160,4,1970,14,Chhattisgarh,Bilaspur,462.875,587.9,930.96,18.7,14.5,775.4,1.6,1.2,750.0,10.8,15.4,1425.93,3.8,2.9,763.16,57.7,14.0,242.63,2.3,4.7,2043.48
161,4,1971,14,Chhattisgarh,Bilaspur,462.875,564.7,890.98,22.6,14.8,654.87,1.8,1.2,666.67,10.7,12.8,1196.26,3.7,2.5,675.68,61.7,15.1,244.73,2.4,4.9,2041.67
162,4,1972,14,Chhattisgarh,Bilaspur,462.875,534.0,840.15,28.0,17.5,625.0,1.7,2.1,1235.29,10.9,16.2,1486.24,3.5,2.6,742.86,61.3,16.3,265.91,2.4,4.8,2000.0
163,4,1973,14,Chhattisgarh,Bilaspur,462.875,497.5,778.19,31.6,18.0,569.62,1.7,1.6,941.18,10.8,12.0,1111.11,3.3,2.0,606.06,63.5,15.9,250.39,1.1,4.5,4090.91
164,4,1974,14,Chhattisgarh,Bilaspur,462.875,489.8,767.47,25.9,18.1,698.84,1.7,1.5,882.35,10.7,10.7,1000.0,3.5,2.7,771.43,56.9,14.0,246.05,2.4,5.2,2166.67
165,4,1975,14,Chhattisgarh,Bilaspur,462.875,646.5,1008.9,38.1,22.1,580.05,1.8,1.5,833.33,10.7,10.8,1009.35,3.4,2.1,617.65,61.2,15.2,248.37,2.2,5.3,2409.09
166,4,1976,14,Chhattisgarh,Bilaspur,462.875,425.0,660.76,24.4,10.2,418.03,1.8,1.2,666.67,10.9,11.2,1027.52,3.5,2.5,714.29,51.1,7.4,144.81,2.5,5.2,2080.0
167,4,1977,14,Chhattisgarh,Bilaspur,462.875,690.4,1066.75,31.9,18.0,564.26,1.9,1.6,842.11,11.1,8.3,747.75,3.5,2.1,600.0,56.2,12.5,222.42,3.8,8.2,2157.89
168,4,1978,14,Chhattisgarh,Bilaspur,462.875,503.3,770.87,26.4,19.1,723.48,2.0,1.4,700.0,10.9,10.5,963.3,3.6,2.1,583.33,61.9,10.5,169.63,1.0,2.1,2100.0
169,4,1979,14,Chhattisgarh,Bilaspur,462.875,217.2,332.01,12.7,6.0,472.44,1.8,1.0,555.56,11.0,8.4,763.64,3.6,1.7,472.22,34.8,4.8,137.93,1.2,1.8,1500.0
170,4,1980,14,Chhattisgarh,Bilaspur,462.875,636.5,969.09,26.2,23.2,885.5,1.9,1.6,842.11,11.0,9.8,890.91,3.5,2.7,771.43,47.5,9.2,193.68,0.9,1.9,2111.11
171,4,1981,14,Chhattisgarh,Bilaspur,462.875,581.4,883.45,23.2,18.0,775.86,1.9,1.3,684.21,11.0,10.1,918.18,3.5,2.2,628.57,50.4,9.4,186.51,0.4,0.9,2250.0
172,4,1982,14,Chhattisgarh,Bilaspur,462.875,401.2,616.57,19.4,14.3,737.11,1.7,0.9,529.41,10.0,10.3,1030.0,3.1,1.7,548.39,46.5,9.4,202.15,0.4,0.8,2000.0
173,4,1983,14,Chhattisgarh,Bilaspur,462.875,666.8,1006.04,21.8,15.0,688.07,1.8,1.4,777.78,11.0,14.2,1290.91,3.0,2.4,800.0,54.8,14.4,262.77,0.9,1.9,2111.11
174,4,1984,14,Chhattisgarh,Bilaspur,462.875,546.2,833.64,16.7,7.8,467.07,1.8,1.3,722.22,10.7,11.7,1093.46,4.5,3.1,688.89,45.4,10.4,229.07,0.6,1.3,2166.67
175,4,1985,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,1376.44,20.7,16.8,811.59,1.8,1.9,1055.56,11.7,12.3,1051.28,4.1,3.3,804.88,49.6,13.7,276.21,0.8,1.9,2375.0
176,4,1986,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,1365.82,22.0,18.0,818.18,1.9,1.5,789.47,12.0,11.0,916.67,3.9,3.0,769.23,39.0,11.2,287.18,0.6,1.5,2500.0
177,4,1987,14,Chhattisgarh,Bilaspur,462.875,716.0,1079.94,24.4,17.5,717.21,1.5,0.9,600.0,12.0,13.0,1083.33,4.0,4.0,1000.0,39.4,15.5,393.4,1.3,3.2,2461.54
178,4,1988,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,1372.92,24.7,16.2,655.87,1.6,1.2,750.0,12.0,16.9,1408.33,3.9,3.9,1000.0,41.2,14.4,349.51,0.8,2.0,2500.0
179,4,1989,14,Chhattisgarh,Bilaspur,462.875,698.5,1040.21,17.4,11.5,660.92,1.6,1.3,812.5,12.0,16.6,1383.33,4.2,3.6,857.14,38.4,13.5,351.56,1.4,3.3,2357.14
180,4,1990,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,1398.4,18.7,16.3,871.66,1.2,0.9,750.0,11.9,12.9,1084.03,4.9,4.1,836.73,41.2,13.4,325.24,0.43,1.1,2558.14
181,4,1991,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,1296.55,17.0,13.6,800.0,1.1,0.9,818.18,12.2,15.4,1262.3,4.7,3.6,765.96,37.0,11.9,321.62,0.85,1.7,2000.0
182,4,1992,14,Chhattisgarh,Bilaspur,462.875,724.2,1046.83,16.8,16.3,970.24,1.1,0.9,818.18,11.9,16.7,1403.36,5.1,5.1,1000.0,36.6,14.1,385.25,0.94,2.5,2659.57
183,4,1993,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,1351.81,20.6,19.9,966.02,1.2,1.0,833.33,11.9,19.0,1596.64,4.3,4.7,1093.02,39.3,15.0,381.68,0.8,2.0,2500.0
184,4,1994,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,1617.9,18.8,19.9,1058.51,1.0,0.7,700.0,11.3,11.7,1035.4,3.6,2.8,777.78,39.3,13.7,348.6,0.6,1.6,2666.67
185,4,1995,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,1331.5,16.8,17.1,1017.86,1.1,0.9,818.18,11.9,16.0,1344.54,5.1,5.0,980.39,36.3,14.8,407.71,1.3,4.4,3384.62
186,4,1996,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,1340.84,15.3,16.0,1045.75,1.0,0.9,900.0,11.4,14.6,1280.7,4.6,4.4,956.52,38.8,15.3,394.33,1.8,5.9,3277.78
187,4,1997,14,Chhattisgarh,Bilaspur,462.875,349.1,495.81,13.5,6.3,466.67,1.2,0.5,416.67,11.3,12.6,1115.04,4.7,4.3,914.89,40.21,12.5,310.87,0.98,2.8,2857.14
188,4,1998,14,Chhattisgarh,Bilaspur,462.875,608.38,812.27,14.74,12.46,845.32,0.93,0.93,1000.0,11.29,13.91,1232.94,4.62,4.92,1064.99,53.94,21.41,396.93,2.13,5.83,2736.87
189,4,1999,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,1498.18,0.0,0.0,0.0,2.935,1.84,558.7550000000001,11.16,15.5,1388.76,3.62,3.42,944.69,34.16,14.35,420.12,1.84,5.24,2842.85
190,4,2000,14,Chhattisgarh,Bilaspur,462.875,437.56,621.31,12.59,4.2,333.81,1.01,0.77,757.18,10.79,10.73,994.26,4.91,4.48,911.5,23.62,8.69,367.93,0.55,0.12,224.85
191,4,2001,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,1422.13,17.63,18.92,1072.87,1.01,1.0,987.26,10.92,7.81,715.07,4.73,5.77,1220.27,25.51,12.03,471.48,0.53,0.12,217.12
192,4,2002,14,Chhattisgarh,Bilaspur,462.875,617.25,875.59,17.57,18.76,1068.02,0.94,0.91,969.58,10.68,13.3,1244.88,5.16,5.26,1019.17,24.09,10.98,455.94,0.76,0.18,231.8
193,4,2003,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,1424.48,20.06,20.61,1027.09,0.89,0.77,867.15,10.56,12.73,1206.17,4.89,5.39,1102.33,25.13,11.17,444.53,0.86,0.2,229.56
194,4,2004,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,1228.45,18.88,15.8,837.0,0.86,0.52,606.03,10.28,13.39,1302.9,4.55,5.44,1197.78,28.54,13.88,486.33,1.31,0.32,244.72
195,4,2005,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,1228.45,18.88,15.8,837.0,0.87,0.52,599.03,10.28,13.39,1302.9,4.55,5.44,1197.78,29.32,14.98,510.96,1.31,0.32,244.72
196,4,2006,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,1581.33,17.57,15.69,893.02,0.86,0.69,801.27,10.12,10.78,1064.98,3.49,3.99,1142.98,31.03,14.71,473.97,2.3,0.32,137.66
197,4,2007,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,1619.32,17.38,19.05,1096.53,0.94,0.81,866.26,9.71,13.41,1381.2,3.66,4.68,1278.92,32.85,22.1,672.62,2.99,0.4,133.19
198,4,2008,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,1428.76,17.54,18.05,1029.04,0.72,0.9,1247.99,9.7,11.18,1152.73,3.31,4.21,1271.81,32.93,22.79,692.02,2.63,0.38,143.66
199,4,2009,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,1427.57,24.25,28.14,1160.63,0.78,1.05,1340.51,11.67,17.12,1467.12,6.31,9.82,1550.9787499999998,34.7,28.52,821.69,2.49,0.62,248.51
200,4,2010,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,1889.83,24.88,30.13,1210.79,0.83,1.06,1276.24,11.63,18.67,1606.28,5.89,10.34,1550.9787499999998,38.95,34.37,882.56,1.18,0.27,232.46
201,4,2011,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,2079.01,19.08,26.28,1377.75,0.76,0.49,643.05,9.3,12.72,1368.1,3.03,4.29,1415.05,35.34,24.82,702.35,1.05,0.69,657.17
202,4,2012,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,2337.61,18.7,27.31,1460.32,1.08,0.7,644.33,8.8,15.8,1795.44,3.0,4.07,1356.29,36.12,33.55,928.85,1.26,0.3,240.21
203,4,2013,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,2171.95,19.88,26.97,1356.73,0.9,0.51,564.95,8.94,15.51,1734.72,2.98,4.13,1388.65,35.07,28.99,826.73,1.49,0.36,237.88
204,4,2014,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,2310.43,18.11,28.15,1554.83,0.76,0.59,779.04,9.03,15.57,1724.75,2.94,4.13,1404.76,34.82,20.23,581.06,1.86,1.18,633.11
205,4,2015,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,1831.92,17.82,27.03,1516.74,0.79,0.7,889.83,8.62,12.22,1416.38,2.85,3.9,1370.52,32.94,18.29,555.1,4.29,0.96,224.31
206,4,2016,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,2554.21,16.2,25.1,1549.23,0.68,0.98,1441.48,8.1,17.11,2111.81,2.79,5.23,1550.9787499999998,0.0,0.0,0.0,6.5,2.77,426.57
207,4,2017,14,Chhattisgarh,Bilaspur,462.875,775.0975000000001,1779.97,15.8,21.72,1374.7,0.66,0.9,1373.28,7.61,15.83,2080.79,2.38,3.58,1504.8,0.0,0.0,0.0,7.57,0.83,109.36
208,5,1966,14,Chhattisgarh,Raigarh,332.0,203.0,611.45,1.0,1.0,1000.0,0.1,0.1,1000.0,8.0,10.0,1250.0,11.0,6.0,545.45,49.14,-1.0,-1.0,1.4,4.6,3285.71
209,5,1967,14,Chhattisgarh,Raigarh,333.0,278.0,834.83,1.0,1.0,1000.0,0.2,0.2,1000.0,8.0,13.0,1625.0,12.0,12.0,1000.0,50.53,-1.0,-1.0,1.5,5.5,3666.67
210,5,1968,14,Chhattisgarh,Raigarh,339.4,267.0,786.68,1.5,1.0,666.67,0.2,0.2,1000.0,8.8,8.0,909.09,13.1,6.0,458.02,49.93,-1.0,-1.0,1.6,5.8,3625.0
211,5,1969,14,Chhattisgarh,Raigarh,340.0,253.2,744.71,1.5,0.9,600.0,0.3,0.2,666.67,8.9,10.1,1134.83,13.1,7.8,595.42,51.1,15.9,311.15,1.7,5.3,3117.65
212,5,1970,14,Chhattisgarh,Raigarh,342.2,274.7,802.75,1.3,1.0,769.23,0.2,0.2,1000.0,9.0,13.6,1511.11,12.5,9.4,752.0,49.7,17.2,346.08,1.5,5.1,3400.0
213,5,1971,14,Chhattisgarh,Raigarh,344.6,241.3,700.23,1.8,1.2,666.67,0.3,0.2,666.67,9.1,9.0,989.01,12.5,7.5,600.0,48.5,16.1,331.96,1.6,5.2,3250.0
214,5,1972,14,Chhattisgarh,Raigarh,345.3,212.9,616.57,4.4,3.1,704.55,0.3,0.2,666.67,9.0,9.6,1066.67,12.7,9.3,732.28,48.7,18.3,375.77,1.6,4.9,3062.5
215,5,1973,14,Chhattisgarh,Raigarh,345.9,314.1,908.07,5.0,3.5,700.0,0.3,0.2,666.67,9.1,9.7,1065.93,12.9,7.1,550.39,48.5,15.7,323.71,1.5,5.0,3333.33
216,5,1974,14,Chhattisgarh,Raigarh,347.7,227.6,654.59,5.0,3.8,760.0,0.3,0.2,666.67,8.9,9.2,1033.71,12.9,8.7,674.42,47.8,17.3,361.92,1.5,4.7,3133.33
217,5,1975,14,Chhattisgarh,Raigarh,350.8,311.6,888.26,5.4,3.5,648.15,0.3,0.2,666.67,8.9,8.8,988.76,12.9,10.1,782.95,49.7,19.5,392.35,1.5,4.7,3133.33
218,5,1976,14,Chhattisgarh,Raigarh,353.4,199.1,563.38,4.2,2.8,666.67,0.3,0.2,666.67,9.1,10.2,1120.88,12.8,5.2,406.25,44.1,9.5,215.42,1.5,4.9,3266.67
219,5,1977,14,Chhattisgarh,Raigarh,356.7,348.5,977.01,6.2,4.2,677.42,0.3,0.2,666.67,9.0,9.1,1011.11,12.7,7.7,606.3,45.9,13.9,302.83,1.2,4.2,3500.0
220,5,1978,14,Chhattisgarh,Raigarh,360.3,292.1,810.71,5.5,7.0,1272.73,0.3,0.3,1000.0,8.9,9.3,1044.94,12.2,8.0,655.74,45.4,14.7,323.79,1.4,4.6,3285.71
221,5,1979,14,Chhattisgarh,Raigarh,362.4,149.3,411.98,3.3,2.3,696.97,0.4,0.3,750.0,8.0,8.8,1100.0,11.6,5.4,465.52,43.0,9.8,227.91,1.4,2.8,2000.0
222,5,1980,14,Chhattisgarh,Raigarh,368.0,332.6,903.8,4.5,5.4,1200.0,0.4,0.3,750.0,9.0,9.8,1088.89,11.3,7.3,646.02,44.2,14.1,319.0,1.3,3.6,2769.23
223,5,1981,14,Chhattisgarh,Raigarh,372.8,326.6,876.07,4.8,5.6,1166.67,0.4,0.3,750.0,8.0,7.9,987.5,11.3,8.3,734.51,45.5,15.1,331.87,1.0,3.2,3200.0
224,5,1982,14,Chhattisgarh,Raigarh,371.0,270.2,728.3,4.7,6.0,1276.6,0.4,0.2,500.0,8.0,10.7,1337.5,10.4,5.7,548.08,45.6,11.6,254.39,0.9,2.7,3000.0
225,5,1983,14,Chhattisgarh,Raigarh,375.1,361.8,964.54,3.9,3.2,820.51,0.3,0.3,1000.0,8.0,11.4,1425.0,10.3,6.5,631.07,47.8,15.5,324.27,0.6,2.2,3666.67
226,5,1984,14,Chhattisgarh,Raigarh,378.9,292.6,772.24,3.0,2.9,966.67,0.3,0.3,1000.0,8.8,11.2,1272.73,11.6,6.8,586.21,47.4,14.8,312.24,0.6,2.2,3666.67
227,5,1985,14,Chhattisgarh,Raigarh,387.5,373.4,963.61,3.1,3.2,1032.26,0.3,0.3,1000.0,8.9,9.2,1033.71,11.8,9.5,805.08,47.0,19.0,404.26,0.4,1.4,3500.0
228,5,1986,14,Chhattisgarh,Raigarh,392.0,330.0,841.84,3.0,4.0,1333.33,0.3,0.3,1000.0,9.0,10.0,1111.11,10.0,8.0,800.0,48.8,18.3,375.0,0.8,2.7,3375.0
229,5,1987,14,Chhattisgarh,Raigarh,392.0,320.0,816.33,3.0,4.0,1333.33,0.3,0.3,1000.0,8.9,10.8,1213.48,10.0,10.0,1000.0,52.0,23.9,459.62,0.7,2.3,3285.71
230,5,1988,14,Chhattisgarh,Raigarh,407.3,413.1,1014.24,2.8,3.8,1357.14,0.3,0.3,1000.0,8.6,12.6,1465.12,11.1,11.4,1027.03,51.6,24.8,480.62,0.7,2.4,3428.57
231,5,1989,14,Chhattisgarh,Raigarh,418.2,377.5,902.68,2.5,3.3,1320.0,0.3,0.3,1000.0,8.7,14.9,1712.64,12.2,10.9,893.44,51.0,22.3,437.25,0.9,2.9,3222.22
232,5,1990,14,Chhattisgarh,Raigarh,412.5,397.8,964.36,2.3,3.2,1391.3,0.3,0.3,1000.0,8.4,10.3,1226.19,16.1,14.2,881.99,52.3,23.4,447.42,0.28,0.9,3214.29
233,5,1991,14,Chhattisgarh,Raigarh,413.3,457.3,1106.46,2.1,2.6,1238.1,0.2,0.2,1000.0,8.3,10.6,1277.11,15.5,15.0,967.74,53.4,23.9,447.57,0.39,2.8,7179.49
234,5,1992,14,Chhattisgarh,Raigarh,413.9,436.6,1054.84,1.9,2.4,1263.16,0.2,0.3,1500.0,8.4,15.0,1785.71,15.2,20.4,1342.11,50.6,28.8,569.17,0.5,1.6,3200.0
235,5,1993,14,Chhattisgarh,Raigarh,417.9,513.9,1229.72,2.2,3.1,1409.09,0.2,0.2,1000.0,8.3,15.4,1855.42,14.0,13.8,985.71,50.7,22.0,433.93,0.56,1.9,3392.86
236,5,1994,14,Chhattisgarh,Raigarh,419.9,561.6,1337.46,2.2,3.2,1454.55,0.2,0.1,500.0,7.7,8.2,1064.94,11.3,10.1,893.81,47.5,19.1,402.11,0.6,2.2,3666.67
237,5,1995,14,Chhattisgarh,Raigarh,417.2,431.6,1034.52,2.4,3.7,1541.67,0.2,0.2,1000.0,7.8,12.1,1551.28,11.2,11.8,1053.57,47.7,20.8,436.06,0.6,2.2,3666.67
238,5,1996,14,Chhattisgarh,Raigarh,420.4,541.2,1287.35,3.6,5.7,1583.33,0.2,0.2,1000.0,7.7,10.1,1311.69,11.3,10.8,955.75,56.0,27.3,487.5,0.9,2.8,3111.11
